time,ema(12),entry level 1,entry level 2,entry level 3,entry level 4,ema(16)
1610215200,40492.6,38872.9,37658.1,36443.4,34418.7,40478.2
1610217000,40520.1,38899.3,37683.7,36468.1,34442.1,40500.9
1610218800,40548.5,38926.5,37710.1,36493.6,34466.2,40524.9
1610220600,40577.3,38954.2,37736.9,36519.6,34490.7,40549.7
1610222400,40565.5,38942.9,37725.9,36508.9,34480.7,40543.9
1610224200,40558.1,38935.7,37719,36502.3,34474.3,40540.8
1610226000,40571.8,38949,37731.8,36514.7,34486.1,40553.3
1610227800,40585.9,38962.5,37744.9,36527.3,34498,40566.3
1610229600,40579.4,38956.3,37738.9,36521.5,34492.5,40563.6
1610231400,40537.2,38915.7,37699.6,36483.5,34456.6,40533.2
1610233200,40487.5,38868,37653.4,36438.8,34414.4,40495.7
1610235000,40437.3,38819.8,37606.7,36393.5,34371.7,40456.3
1610236800,40417.7,38801,37588.4,36375.9,34355,40439.1
1610238600,40440.2,38822.6,37609.4,36396.2,34374.2,40453.8
1610240400,40504.2,38884.1,37668.9,36453.8,34428.6,40501.1
1610242200,40604.2,38980.1,37761.9,36543.8,34513.6,40578
1610244000,40663.6,39037.1,37817.2,36597.3,34564.1,40626.5
1610245800,40707.2,39078.9,37857.7,36636.5,34601.1,40664.2
1610247600,40700.7,39072.6,37851.6,36630.6,34595.6,40664.2
1610249400,40656.5,39030.3,37810.6,36590.9,34558,40634.8
1610251200,40614.3,38989.8,37771.3,36552.9,34522.2,40605.1
1610253000,40566,38943.4,37726.4,36509.4,34481.1,40569.2
1610254800,40549.2,38927.3,37710.8,36494.3,34466.9,40556
1610256600,40542.4,38920.8,37704.5,36488.2,34461.1,40550
1610258400,40543.6,38921.9,37705.6,36489.3,34462.1,40550
1610260200,40584.1,38960.8,37743.2,36525.7,34496.5,40580.2
1610262000,40633.7,39008.4,37789.4,36570.3,34538.7,40618.6
1610263800,40671.6,39044.7,37824.6,36604.4,34570.8,40649.3
1610265600,40694.7,39066.9,37846.1,36625.2,34590.5,40669.6
1610267400,40697.6,39069.7,37848.8,36627.9,34593,40674.8
1610269200,40726.5,39097.5,37875.7,36653.9,34617.5,40699.6
1610271000,40747.1,39117.2,37894.8,36672.4,34635,40718.5
1610272800,40722.6,39093.7,37872,36650.3,34614.2,40703.1
1610274600,40667,39040.3,37820.3,36600.3,34567,40662.9
1610276400,40533.6,38912.2,37696.2,36480.2,34453.5,40561.4
1610278200,40339.9,38726.3,37516.1,36305.9,34288.9,40410
1610280000,40172.3,38565.4,37360.2,36155.1,34146.4,40273.6
1610281800,40079.4,38476.3,37273.9,36071.5,34067.5,40190.6
1610283600,40026.3,38425.2,37224.5,36023.7,34022.4,40136.9
1610285400,40004.1,38403.9,37203.8,36003.7,34003.5,40106.9
1610287200,39957,38358.7,37160,35961.3,33963.4,40058.8
1610289000,39897.9,38301.9,37105,35908.1,33913.2,40001.6
1610290800,39838.7,38245.1,37050,35854.8,33862.9,39944.1
1610292600,39825.3,38232.3,37037.5,35842.7,33851.5,39921.5
1610294400,39780.9,38189.6,36996.2,35802.8,33813.7,39876.2
1610296200,39713.8,38125.3,36933.8,35742.4,33756.7,39813.7
1610298000,39557.3,37975,36788.3,35601.6,33623.7,39682.3
1610299800,39345,37771.2,36590.8,35410.5,33443.2,39505.2
1610301600,39191.9,37624.3,36448.5,35272.7,33313.2,39369.3
1610303400,39017.3,37456.6,36286,35115.5,33164.7,39214.9
1610305200,38894,37338.2,36171.4,35004.6,33059.9,39097.4
1610307000,38721.1,37172.2,36010.6,34849,32912.9,38941.2
1610308800,38391.3,36855.6,35703.9,34552.2,32632.6,38663.1
1610310600,38144.1,36618.4,35474,34329.7,32422.5,38442.1
1610312400,38088.1,36564.5,35421.9,34279.3,32374.9,38364.2
1610314200,38050,36528,35386.5,34245,32342.5,38302.6
1610316000,38108.2,36583.9,35440.6,34297.4,32392,38317.4
1610317800,38190.3,36662.7,35517,34371.3,32461.8,38355.6
1610319600,38220.3,36691.5,35544.9,34398.3,32487.3,38359.1
1610321400,38219.3,36690.5,35543.9,34397.4,32486.4,38342
1610323200,38161.9,36635.4,35490.6,34345.7,32437.6,38283.7
1610325000,38031.1,36509.9,35368.9,34228,32326.4,38169.3
1610326800,37937.7,36420.1,35282,34143.9,32247,38081.6
1610328600,37847.6,36333.7,35198.3,34062.8,32170.5,37995.8
1610330400,37695,36187.2,35056.4,33925.5,32040.8,37861.7
1610332200,37529,36027.9,34902,33776.1,31899.7,37715.1
1610334000,37270.9,35780.1,34662,33543.8,31680.3,37495.9
1610335800,36924.9,35447.9,34340.1,33232.4,31386.1,37204.8
1610337600,36645,35179.2,34079.8,32980.5,31148.2,36957.8
1610339400,36405.5,34949.3,33857.1,32765,30944.7,36737.9
1610341200,36270.6,34819.7,33731.6,32643.5,30830,36595.6
1610343000,36104.9,34660.7,33577.5,32494.4,30689.1,36430.6
1610344800,35844.8,34411,33335.6,32260.3,30468.1,36193.4
1610346600,35502,34081.9,33016.8,31951.8,30176.7,35890.2
1610348400,35154.1,33747.9,32693.3,31638.6,29880.9,35578.5
1610350200,34998.3,33598.3,32548.4,31498.4,29748.5,35409.4
1610352000,34981.2,33582,32532.5,31483.1,29734,35348.1
1610353800,35055.8,33653.6,32601.9,31550.2,29797.4,35361.9
1610355600,35099.4,33695.4,32642.4,31589.5,29834.5,35359.2
1610357400,35168.3,33761.6,32706.5,31651.5,29893.1,35381.4
1610359200,35271.5,33860.6,32802.5,31744.3,29980.8,35435.2
1610361000,35312.1,33899.6,32840.3,31780.9,30015.3,35447
1610362800,35255.7,33845.4,32787.8,31730.1,29967.3,35388
1610364600,35138.7,33733.2,32679,31624.9,29867.9,35283
1610366400,35012.4,33611.9,32561.5,31511.2,29760.6,35169.4
1610368200,34943.6,33545.9,32497.6,31449.2,29702.1,35098.3
1610370000,34767.4,33376.7,32333.7,31290.6,29552.3,34945.4
1610371800,34524,33143,32107.3,31071.6,29345.4,34738.3
1610373600,34229.9,32860.7,31833.8,30806.9,29095.4,34488.2
1610375400,34070.4,32707.6,31685.5,30663.3,28959.8,34335.8
1610377200,33914.8,32558.2,31540.8,30523.3,28827.6,34185.6
1610379000,33639,32293.4,31284.2,30275.1,28593.1,33942.8
1610380800,33292.7,31961,30962.2,29963.4,28298.8,33642.3
1610382600,32987.9,31668.4,30678.8,29689.1,28039.7,33368.1
1610384400,32828.3,31515.2,30530.3,29545.5,27904.1,33201.3
1610386200,32830,31516.8,30531.9,29547,27905.5,33158.7
1610388000,32832.3,31519,30534.1,29549.1,27907.5,33121.8
1610389800,32832,31518.8,30533.8,29548.8,27907.2,33087.6
1610391600,32706.1,31397.8,30416.7,29435.5,27800.2,32961.2
1610393400,32576.5,31273.5,30296.2,29318.9,27690.1,32832.1
1610395200,32480.9,31181.7,30207.3,29232.8,27608.8,32728.9
1610397000,32494.2,31194.4,30219.6,29244.8,27620,32709.9
1610398800,32702.3,31394.2,30413.1,29432,27796.9,32843.6
1610400600,32917.2,31600.5,30613,29625.5,27979.6,32991.4
1610402400,33127.4,31802.3,30808.5,29814.7,28158.3,33143.4
1610404200,33330.2,31997,30997.1,29997.2,28330.7,33296.6
1610406000,33550.9,32208.9,31202.4,30195.9,28518.3,33469.3
1610407800,33809.5,32457.2,31442.9,30428.6,28738.1,33676.7
1610409600,33985.7,32626.2,31606.7,30587.1,28887.8,33827
1610411400,34110.7,32746.3,31723,30699.7,28994.1,33941.3
1610413200,34257.8,32887.5,31859.8,30832,29119.1,34073.7
1610415000,34301.4,32929.4,31900.3,30871.3,29156.2,34128.7
1610416800,34269.5,32898.7,31870.6,30842.5,29129.1,34124.6
1610418600,34258.5,32888.1,31860.4,30832.6,29119.7,34133.2
1610420400,34316.1,32943.5,31914,30884.5,29168.7,34192.1
1610422200,34402.5,33026.4,31994.3,30962.2,29242.1,34272.7
1610424000,34491.2,33111.6,32076.8,31042.1,29317.5,34355.8
1610425800,34571.6,33188.8,32151.6,31114.5,29385.9,34433.2
1610427600,34670.3,33283.5,32243.4,31203.3,29469.8,34525
1610429400,34793.4,33401.7,32357.9,31314.1,29574.4,34636.2
1610431200,34982.3,33583,32533.6,31484.1,29735,34799.2
1610433000,35155.5,33749.3,32694.7,31640,29882.2,34953.2
1610434800,35268.1,33857.4,32799.3,31741.3,29977.9,35063
1610436600,35405.9,33989.6,32927.5,31865.3,30095,35192.5
1610438400,35528.5,34107.4,33041.5,31975.7,30199.2,35311.4
1610440200,35592.5,34168.8,33101,32033.3,30253.6,35385.9
1610442000,35616.6,34191.9,33123.4,32054.9,30274.1,35428.6
1610443800,35664.3,34237.7,33167.8,32097.9,30314.6,35487.2
1610445600,35631.4,34206.2,33137.2,32068.3,30286.7,35482.9
1610447400,35535.6,34114.1,33048.1,31982,30205.2,35427.1
1610449200,35514.5,34093.9,33028.5,31963,30187.3,35423.7
1610451000,35508.3,34088,33022.7,31957.5,30182.1,35429.7
1610452800,35494.1,34074.3,33009.5,31944.7,30170,35428.1
1610454600,35440.1,34022.5,32959.3,31896.1,30124.1,35394.5
1610456400,35346.9,33933,32872.6,31812.2,30044.9,35328.6
1610458200,35132.3,33727,32673.1,31619.1,29862.5,35166.7
1610460000,34847,33453.1,32407.7,31362.3,29620,34944.5
1610461800,34577.8,33194.7,32157.4,31120,29391.1,34727.1
1610463600,34457,33078.7,32045,31011.3,29288.5,34617.2
1610465400,34377.9,33002.8,31971.4,30940.1,29221.2,34537.8
1610467200,34357.8,32983.5,31952.7,30922,29204.1,34503.7
1610469000,34415.7,33039,32006.6,30974.1,29253.3,34530.8
1610470800,34486.5,33107.1,32072.5,31037.9,29313.5,34571.4
1610472600,34539.5,33157.9,32121.7,31085.5,29358.6,34601.9
1610474400,34637.3,33251.8,32212.7,31173.6,29441.7,34669.4
1610476200,34713.6,33325,32283.6,31242.2,29506.5,34723.9
1610478000,34724,33335.1,32293.3,31251.6,29515.4,34730.7
1610479800,34698.8,33310.8,32269.8,31228.9,29493.9,34710.6
1610481600,34647.8,33261.9,32222.4,31183,29450.6,34670.2
1610483400,34570.5,33187.7,32150.6,31113.5,29385,34608.5
1610485200,34517.3,33136.6,32101.1,31065.5,29339.7,34563.3
1610487000,34495.7,33115.8,32081,31046.1,29321.3,34541.4
1610488800,34516.1,33135.5,32100,31064.5,29338.7,34551.6
1610490600,34439.6,33062.1,32028.9,30995.7,29273.7,34489
1610492400,34314.9,32942.3,31912.8,30883.4,29167.7,34387.8
1610494200,34225.9,32856.8,31830.1,30803.3,29092,34311.1
1610496000,34117.2,32752.5,31729,30705.4,28999.6,34218
1610497800,33916.1,32559.5,31542,30524.5,28828.7,34052.4
1610499600,33729.1,32380,31368.1,30356.2,28669.8,33893.3
1610501400,33606.5,32262.2,31254,30245.8,28565.5,33780.2
1610503200,33522,32181.1,31175.4,30169.8,28493.7,33695.2
1610505000,33424.5,32087.5,31084.8,30082,28410.8,33600.3
1610506800,33448.1,32110.2,31106.7,30103.3,28430.9,33597.6
1610508600,33513.1,32172.6,31167.2,30161.8,28486.2,33629.8
1610510400,33543.2,32201.5,31195.2,30188.9,28511.7,33639
1610512200,33527.4,32186.3,31180.5,30174.7,28498.3,33615.7
1610514000,33473.3,32134.4,31130.2,30126,28452.3,33563.9
1610515800,33419,32082.2,31079.6,30077.1,28406.1,33511.7
1610517600,33440.7,32103.1,31099.8,30096.6,28424.6,33517.4
1610519400,33504.5,32164.4,31159.2,30154.1,28478.9,33557.2
1610521200,33605.4,32261.1,31253,30244.8,28564.5,33628.1
1610523000,33796.2,32444.4,31430.5,30416.6,28726.8,33771.4
1610524800,33953,32594.9,31576.3,30557.7,28860,33894.2
1610526600,34054.6,32692.4,31670.7,30649.1,28946.4,33978.8
1610528400,34156.2,32789.9,31765.3,30740.6,29032.8,34065.4
1610530200,34211.8,32843.3,31817,30790.6,29080,34118.6
1610532000,34272.8,32901.9,31873.7,30845.6,29131.9,34176.3
1610533800,34354.7,32980.5,31949.9,30919.3,29201.5,34250.2
1610535600,34426.4,33049.3,32016.5,30983.7,29262.4,34317.3
1610537400,34466.4,33087.8,32053.8,31019.8,29296.5,34360.8
1610539200,34436.1,33058.7,32025.6,30992.5,29270.7,34350
1610541000,34408.5,33032.1,31999.9,30967.6,29247.2,34339
1610542800,34406.7,33030.4,31998.2,30966,29245.7,34345.8
1610544600,34432.3,33055,32022,30989,29267.4,34372.5
1610546400,34479.1,33099.9,32065.5,31031.2,29307.2,34415.4
1610548200,34492.5,33112.8,32078,31043.2,29318.6,34433.1
1610550000,34483.6,33104.3,32069.8,31035.3,29311.1,34433.3
1610551800,34511.4,33131,32095.6,31060.3,29334.7,34460.5
1610553600,34528.5,33147.4,32111.5,31075.7,29349.3,34479.6
1610555400,34539.6,33158,32121.8,31085.6,29358.6,34493.8
1610557200,34582.6,33199.3,32161.9,31124.4,29395.2,34532.1
1610559000,34625.2,33240.2,32201.5,31162.7,29431.4,34570.6
1610560800,34674.4,33287.4,32247.2,31206.9,29473.2,34614.6
1610562600,34795.2,33403.4,32359.5,31315.7,29575.9,34714
1610564400,34944.9,33547.1,32498.7,31450.4,29703.2,34838.1
1610566200,35095.5,33691.7,32638.9,31586,29831.2,34965.8
1610568000,35242.9,33833.2,32775.9,31718.6,29956.5,35093.8
1610569800,35364.6,33950,32889,31828.1,30059.9,35204.4
1610571600,35502.5,34082.4,33017.3,31952.2,30177.1,35328.7
1610573400,35698.3,34270.4,33199.5,32128.5,30343.6,35498.9
1610575200,35963.8,34525.3,33446.4,32367.4,30569.2,35725.4
1610577000,36157.4,34711.1,33626.4,32541.7,30733.8,35901.5
1610578800,36334.8,34881.5,33791.4,32701.4,30884.6,36067.3
1610580600,36479,35019.9,33925.5,32831.1,31007.2,36209
1610582400,36666.3,35199.7,34099.7,32999.7,31166.4,36384
1610584200,36841.4,35367.8,34262.5,33157.3,31315.2,36551.1
1610586000,36968.8,35490,34381,33271.9,31423.5,36682.7
1610587800,37065.3,35582.7,34470.7,33358.8,31505.5,36790.1
1610589600,37109.6,35625.2,34511.9,33398.6,31543.1,36856.3
1610591400,37158.7,35672.4,34557.6,33442.9,31584.9,36923.7
1610593200,37189,35701.5,34585.8,33470.1,31610.7,36974.6
1610595000,37194.5,35706.7,34590.9,33475,31615.3,37004
1610596800,37175.8,35688.8,34573.5,33458.2,31599.4,37012.1
1610598600,37204.2,35716.1,34599.9,33483.8,31623.6,37053.1
1610600400,37243.4,35753.6,34636.3,33519,31656.9,37100.8
1610602200,37288.5,35796.9,34678.3,33559.6,31695.2,37152.1
1610604000,37362.1,35867.6,34746.8,33625.9,31757.8,37224.4
1610605800,37447.8,35949.9,34826.4,33703,31830.6,37306.1
1610607600,37559.5,36057.1,34930.3,33803.5,31925.6,37408.2
1610609400,37682.2,36174.9,35044.5,33914,32029.9,37519.9
1610611200,37791.1,36279.4,35145.7,34012,32122.4,37622.2
1610613000,37890,36374.4,35237.7,34101,32206.5,37717.8
1610614800,37939.8,36422.2,35284,34145.8,32248.8,37776.1
1610616600,37958.1,36439.8,35301,34162.3,32264.4,37809.3
1610618400,37979.6,36460.4,35321,34181.6,32282.6,37843.3
1610620200,38028.1,36507,35366.1,34225.3,32323.9,37896.4
1610622000,38077.5,36554.4,35412,34269.7,32365.8,37949.6
1610623800,38102.7,36578.6,35435.5,34292.5,32387.3,37984
1610625600,38103.4,36579.2,35436.1,34293,32387.9,37998.5
1610627400,38101,36576.9,35433.9,34290.9,32385.8,38009
1610629200,38152.7,36626.6,35482,34337.4,32429.8,38059.4
1610631000,38244.5,36714.7,35567.4,34420,32507.8,38140.5
1610632800,38376.9,36841.8,35690.5,34539.2,32620.3,38254
1610634600,38544.2,37002.4,35846.1,34689.8,32762.6,38396.4
1610636400,38714.6,37166,36004.6,34843.2,32907.4,38544.1
1610638200,38871.4,37316.5,36150.4,34984.3,33040.7,38684.1
1610640000,38998.9,37438.9,36269,35099,33149.1,38803.6
1610641800,39079.3,37516.2,36343.8,35171.4,33217.4,38888.1
1610643600,39153.3,37587.2,36412.6,35238,33280.3,38967.1
1610645400,39224.8,37655.9,36479.1,35302.4,33341.1,39043.8
1610647200,39257.7,37687.4,36509.7,35331.9,33369,39090.2
1610649000,39278,37706.9,36528.6,35350.2,33386.3,39125.4
1610650800,39315.3,37742.7,36563.3,35383.8,33418,39171.9
1610652600,39379,37803.8,36622.5,35441.1,33472.1,39237.5
1610654400,39431.6,37854.3,36671.4,35488.4,33516.9,39294.4
1610656200,39440,37862.4,36679.2,35496,33524,39316.9
1610658000,39363.6,37789,36608.1,35427.2,33459,39273
1610659800,39247.8,37677.9,36500.5,35323.1,33360.7,39195.1
1610661600,39162.6,37596.1,36421.2,35246.4,33288.2,39136.1
1610663400,39097.2,37533.3,36360.4,35187.5,33232.6,39089.2
1610665200,39076.3,37513.3,36341,35168.7,33214.9,39074.2
1610667000,39068.5,37505.7,36333.7,35161.6,33208.2,39068.5
1610668800,39103.9,37539.8,36366.6,35193.5,33238.3,39095.6
1610670600,39164,37597.5,36422.6,35247.6,33289.4,39142.5
1610672400,39212.5,37644,36467.6,35291.2,33330.6,39182.1
1610674200,39227.8,37658.7,36481.9,35305,33343.7,39197.4
1610676000,39225.9,37656.9,36480.1,35303.3,33342,39199.5
1610677800,39238.6,37669.1,36491.9,35314.7,33352.8,39212.3
1610679600,39205.8,37637.6,36461.4,35285.2,33324.9,39190.3
1610681400,39130.8,37565.6,36391.6,35217.7,33261.2,39134.8
1610683200,39049,37487,36315.6,35144.1,33191.6,39071.8
1610685000,38965.4,37406.8,36237.8,35068.8,33120.6,39005.1
1610686800,38910.4,37354,36186.7,35019.4,33073.8,38958.4
1610688600,38812.8,37260.3,36095.9,34931.5,32990.9,38878.1
1610690400,38663.7,37117.2,35957.2,34797.3,32864.1,38756.4
1610692200,38562.1,37019.6,35862.7,34705.9,32777.8,38667.8
1610694000,38498.3,36958.3,35803.4,34648.4,32723.5,38606.6
1610695800,38482.5,36943.2,35788.7,34634.3,32710.1,38581.8
1610697600,38474.4,36935.5,35781.2,34627,32703.3,38563.9
1610699400,38464.7,36926.1,35772.1,34618.2,32695,38545.9
1610701200,38441.1,36903.5,35750.3,34597,32675,38518.4
1610703000,38458,36919.7,35766,34612.2,32689.3,38522.2
1610704800,38482.8,36943.5,35789,34634.5,32710.4,38533.6
1610706600,38486.7,36947.3,35792.7,34638.1,32713.7,38530.6
1610708400,38460.1,36921.7,35767.9,34614.1,32691.1,38505.1
1610710200,38411.2,36874.8,35722.4,34570.1,32649.5,38462.4
1610712000,38310.6,36778.2,35628.9,34479.6,32564,38379.5
1610713800,38193.9,36666.1,35520.3,34374.5,32464.8,38282.1
1610715600,38101.8,36577.8,35434.7,34291.7,32386.6,38201.3
1610717400,38020.2,36499.4,35358.7,34218.1,32317.1,38127.2
1610719200,37929.8,36412.6,35274.7,34136.8,32240.3,38045.5
1610721000,37790.1,36278.5,35144.8,34011.1,32121.6,37925.1
1610722800,37632.7,36127.4,34998.4,33869.4,31987.8,37788.8
1610724600,37407.5,35911.2,34788.9,33666.7,31796.3,37598.2
1610726400,37118.2,35633.5,34519.9,33406.4,31550.5,37354.6
1610728200,36959.3,35480.9,34372.2,33263.4,31415.4,37205.2
1610730000,36798.4,35326.4,34222.5,33118.5,31278.6,37053.2
1610731800,36654.1,35187.9,34088.3,32988.7,31156,36912.9
1610733600,36556.9,35094.6,33997.9,32901.2,31073.4,36808.1
1610735400,36396.2,34940.3,33848.5,32756.6,30936.8,36655.7
1610737200,36271.3,34820.5,33732.3,32644.2,30830.6,36529.7
1610739000,36153.2,34707.1,33622.5,32537.9,30730.2,36409
1610740800,36002.8,34562.7,33482.6,32402.5,30602.4,36263.9
1610742600,35910.4,34474,33396.7,32319.4,30523.9,36162.5
1610744400,35885.7,34450.3,33373.7,32297.2,30502.9,36114
1610746200,35921.9,34485.1,33407.4,32329.7,30533.6,36114.8
1610748000,35965.9,34527.2,33448.3,32369.3,30571,36125.7
1610749800,36049.6,34607.6,33526.1,32444.6,30642.2,36170.9
1610751600,36134.9,34689.5,33605.5,32521.4,30714.7,36221.9
1610753400,36221.7,34772.9,33686.2,32599.6,30788.5,36278
1610755200,36343.3,34889.5,33799.2,32708.9,30891.8,36364.4
1610757000,36476.9,35017.8,33923.5,32829.2,31005.4,36464.1
1610758800,36610.4,35146,34047.7,32949.4,31118.8,36567.7
1610760600,36699.8,35231.8,34130.8,33029.8,31194.8,36641
1610762400,36721.2,35252.3,34150.7,33049.1,31213,36664.3
1610764200,36676.7,35209.6,34109.3,33009,31175.2,36637
1610766000,36615.8,35151.1,34052.7,32954.2,31123.4,36595.1
1610767800,36593.9,35130.1,34032.3,32934.5,31104.8,36580.8
1610769600,36565.1,35102.5,34005.5,32908.6,31080.3,36560.3
1610771400,36541.3,35079.6,33983.4,32887.2,31060.1,36542.7
1610773200,36492.2,35032.5,33937.7,32843,31018.3,36504.9
1610775000,36386.3,34930.9,33839.3,32747.7,30928.4,36422.5
1610776800,36331.3,34878.1,33788.1,32698.2,30881.6,36376.2
1610778600,36310.5,34858.1,33768.8,32679.4,30863.9,36355
1610780400,36334.3,34881,33790.9,32700.9,30884.2,36368
1610782200,36384.4,34929,33837.4,32745.9,30926.7,36402.3
1610784000,36417.2,34960.5,33868,32775.5,30954.6,36425.3
1610785800,36511.8,35051.3,33956,32860.6,31035,36496.7
1610787600,36648.7,35182.7,34083.3,32983.8,31151.4,36603.1
1610789400,36757.4,35287.1,34184.4,33081.7,31243.8,36691.6
1610791200,36893,35417.3,34310.5,33203.7,31359,36803
1610793000,36991.2,35511.6,34401.8,33292.1,31442.5,36888.7
1610794800,37058.2,35575.9,34464.1,33352.4,31499.5,36952
1610796600,37147.4,35661.5,34547,33432.6,31575.3,37032.7
1610798400,37171.6,35684.7,34569.6,33454.4,31595.8,37064.7
1610800200,37163.8,35677.2,34562.3,33447.4,31589.2,37071.3
1610802000,37215.4,35726.8,34610.3,33493.8,31633.1,37121.6
1610803800,37240.2,35750.6,34633.4,33516.2,31654.2,37151.6
1610805600,37199.8,35711.8,34595.8,33479.8,31619.8,37131.2
1610807400,37168.7,35682,34566.9,33451.9,31593.4,37115.5
1610809200,37171.1,35684.2,34569.1,33454,31595.4,37123.5
1610811000,37202.1,35714,34597.9,33481.9,31621.8,37152.8
1610812800,37226.1,35737,34620.2,33503.4,31642.1,37177
1610814600,37219.1,35730.3,34613.7,33497.2,31636.2,37177.4
1610816400,37196.2,35708.4,34592.5,33476.6,31616.8,37164.9
1610818200,37157.8,35671.5,34556.8,33442,31584.1,37139.2
1610820000,37128.2,35643,34529.2,33415.4,31558.9,37118.7
1610821800,37074.4,35591.4,34479.1,33366.9,31513.2,37078.6
1610823600,36971.2,35492.4,34383.2,33274.1,31425.5,36999.3
1610825400,36875.1,35400.1,34293.9,33187.6,31343.9,36922.5
1610827200,36817.5,35344.8,34240.2,33135.7,31294.8,36872.8
1610829000,36796.9,35325,34221.1,33117.2,31277.3,36850.6
1610830800,36759,35288.7,34185.9,33083.1,31245.2,36815.3
1610832600,36662.2,35195.7,34095.9,32996,31162.9,36734.7
1610834400,36527.1,35066,33970.2,32874.4,31048.1,36622.8
1610836200,36444.2,34986.4,33893.1,32799.8,30977.5,36548.1
1610838000,36392,34936.3,33844.6,32752.8,30933.2,36496
1610839800,36354.1,34900,33809.4,32718.7,30901,36454.8
1610841600,36278.7,34827.5,33739.2,32650.8,30836.9,36385.3
1610843400,36263.1,34812.6,33724.7,32636.8,30823.6,36360.8
1610845200,36280.2,34829,33740.6,32652.2,30838.2,36362.4
1610847000,36317.3,34864.6,33775.1,32685.6,30869.7,36381.1
1610848800,36356.5,34902.2,33811.5,32720.8,30903,36403.5
1610850600,36362.8,34908.2,33817.4,32726.5,30908.3,36402.8
1610852400,36363,34908.5,33817.6,32726.7,30908.6,36398.3
1610854200,36334,34880.6,33790.6,32700.6,30883.9,36371.9
1610856000,36316.8,34864.1,33774.6,32685.1,30869.3,36354.4
1610857800,36276.2,34825.2,33736.9,32648.6,30834.8,36318.9
1610859600,36199.8,34751.8,33665.8,32579.8,30769.8,36255.4
1610861400,36116.2,34671.6,33588.1,32504.6,30698.8,36185
1610863200,36001.1,34561,33481,32401,30600.9,36088.8
1610865000,35895.6,34459.8,33382.9,32306,30511.3,35997.9
1610866800,35808.2,34375.9,33301.6,32227.4,30437,35919
1610868600,35675.7,34248.7,33178.4,32108.2,30324.4,35804.7
1610870400,35519.7,34098.9,33033.3,31967.7,30191.7,35670.2
1610872200,35386.2,33970.8,32909.2,31847.6,30078.3,35550.4
1610874000,35305.3,33893.1,32833.9,31774.8,30009.5,35469.2
1610875800,35178.7,33771.6,32716.2,31660.8,29901.9,35353.1
1610877600,35053.6,33651.4,32599.8,31548.2,29795.5,35236.9
1610879400,35015.9,33615.3,32564.8,31514.3,29763.5,35186.5
1610881200,34996.5,33596.6,32546.7,31496.8,29747,35151.6
1610883000,35011,33610.6,32560.2,31509.9,29759.4,35144.5
