time,sma(1),entry level 1,entry level 2,entry level 3,entry level 4,sma(1)
1656658800,19430.1,18070,17487.1,16515.6,15544.1,19430.1
1656662400,19496.8,18132,17547.1,16572.3,15597.4,19496.8
1656666000,19600.4,18228.3,17640.3,16660.3,15680.3,19600.4
1656669600,19470.6,18107.7,17523.5,16550,15576.5,19470.6
1656673200,19248,17900.6,17323.2,16360.8,15398.4,19248
1656676800,19115.8,17777.7,17204.2,16248.4,15292.7,19115.8
1656680400,19239.1,17892.3,17315.2,16353.2,15391.3,19239.1
1656684000,19404.1,18045.8,17463.6,16493.4,15523.2,19404.1
1656687600,19421.3,18061.8,17479.2,16508.1,15537,19421.3
1656691200,19349,17994.5,17414.1,16446.6,15479.2,19349
1656694800,19339.2,17985.5,17405.3,16438.3,15471.4,19339.2
1656698400,19422.4,18062.8,17480.2,16509,15537.9,19422.4
1656702000,19465.8,18103.2,17519.2,16545.9,15572.6,19465.8
1656705600,19388.1,18030.9,17449.3,16479.9,15510.5,19388.1
1656709200,19464.5,18102,17518,16544.8,15571.6,19464.5
1656712800,19422,18062.5,17479.8,16508.7,15537.6,19422
1656716400,19351.1,17996.5,17416,16448.4,15480.9,19351.1
1656720000,19315.7,17963.6,17384.2,16418.4,15452.6,19315.7
1656723600,19251.1,17903.5,17326,16363.4,15400.9,19251.1
1656727200,19212.2,17867.4,17291,16330.4,15369.8,19212.2
1656730800,19205.2,17860.9,17284.7,16324.4,15364.2,19205.2
1656734400,19154.7,17813.9,17239.3,16281.5,15323.8,19154.7
1656738000,19169.1,17827.3,17252.2,16293.8,15335.3,19169.1
1656741600,19227.7,17881.7,17304.9,16343.5,15382.1,19227.7
1656745200,19231.6,17885.4,17308.4,16346.9,15385.3,19231.6
1656748800,19182.4,17839.6,17264.2,16305,15345.9,19182.4
1656752400,19129.7,17790.7,17216.8,16260.3,15303.8,19129.7
1656756000,19111.5,17773.7,17200.4,16244.8,15289.2,19111.5
1656759600,19207.4,17862.9,17286.7,16326.3,15365.9,19207.4
1656763200,19216.7,17871.5,17295,16334.2,15373.4,19216.7
1656766800,19289.8,17939.5,17360.8,16396.4,15431.9,19289.8
1656770400,19295.3,17944.6,17365.8,16401,15436.2,19295.3
1656774000,19291.2,17940.8,17362.1,16397.5,15433,19291.2
1656777600,19245.8,17898.6,17321.2,16358.9,15396.7,19245.8
1656781200,19262.8,17914.4,17336.5,16373.3,15410.2,19262.8
1656784800,19306.4,17954.9,17375.7,16410.4,15445.1,19306.4
1656788400,19319.7,17967.3,17387.7,16421.7,15455.7,19319.7
1656792000,19299.4,17948.4,17369.4,16404.5,15439.5,19299.4
1656795600,19256.3,17908.4,17330.7,16367.9,15405.1,19256.3
1656799200,19312.9,17961,17381.6,16416,15450.3,19312.9
1656802800,19343.2,17989.2,17408.9,16441.8,15474.6,19343.2
1656806400,19281.7,17932,17353.5,16389.4,15425.4,19281.7
1656810000,19241.2,17894.3,17317.1,16355,15393,19241.2
1656813600,19217.5,17872.2,17295.7,16334.8,15374,19217.5
1656817200,19229.6,17883.6,17306.7,16345.2,15383.7,19229.6
1656820800,19267.8,17919,17341,16377.6,15414.2,19267.8
1656824400,19158.7,17817.6,17242.8,16284.9,15327,19158.7
1656828000,19184.3,17841.4,17265.9,16306.7,15347.4,19184.3
1656831600,19118.2,17779.9,17206.4,16250.5,15294.6,19118.2
1656835200,19135.4,17796,17221.9,16265.1,15308.4,19135.4
1656838800,19060.1,17725.9,17154.1,16201.1,15248.1,19060.1
1656842400,19022.9,17691.3,17120.6,16169.5,15218.3,19022.9
1656846000,19065.4,17730.9,17158.9,16205.6,15252.4,19065.4
1656849600,19092.4,17755.9,17183.2,16228.5,15273.9,19092.4
1656853200,19065.6,17731,17159.1,16205.8,15252.5,19065.6
1656856800,19024.3,17692.6,17121.9,16170.7,15219.5,19024.3
1656860400,19030,17697.9,17127,16175.5,15224,19030
1656864000,19073.8,17738.6,17166.4,16212.7,15259.1,19073.8
1656867600,19103.9,17766.6,17193.5,16238.3,15283.1,19103.9
1656871200,19185.2,17842.2,17266.7,16307.4,15348.1,19185.2
1656874800,19235,17888.6,17311.5,16349.8,15388,19235
1656878400,19379.7,18023.1,17441.7,16472.7,15503.8,19379.7
1656882000,19500,18135,17550,16575,15600,19500
1656885600,19370.2,18014.3,17433.2,16464.7,15496.2,19370.2
1656889200,19303,17951.8,17372.7,16407.6,15442.4,19303
1656892800,19292.5,17942,17363.2,16398.6,15434,19292.5
1656896400,19284.7,17934.8,17356.3,16392,15427.8,19284.7
1656900000,19225.1,17879.3,17302.6,16341.3,15380,19225.1
1656903600,19148.2,17807.8,17233.4,16276,15318.6,19148.2
1656907200,19090.5,17754.1,17181.4,16226.9,15272.4,19090.5
1656910800,19114.4,17776.4,17203,16247.2,15291.5,19114.4
1656914400,19131.8,17792.6,17218.7,16262.1,15305.5,19131.8
1656918000,19127.9,17789,17215.2,16258.8,15302.4,19127.9
1656921600,19111.7,17773.9,17200.5,16245,15289.4,19111.7
1656925200,19138,17798.3,17224.2,16267.3,15310.4,19138
1656928800,19275,17925.7,17347.5,16383.7,15420,19275
1656932400,19439.9,18079.1,17495.9,16523.9,15551.9,19439.9
1656936000,19649.1,18273.7,17684.2,16701.7,15719.3,19649.1
1656939600,19763,18379.6,17786.7,16798.6,15810.4,19763
1656943200,19631.4,18257.2,17668.3,16686.7,15705.1,19631.4
1656946800,19569.7,18199.9,17612.8,16634.3,15655.8,19569.7
1656950400,19791,18405.6,17811.9,16822.3,15832.8,19791
1656954000,19762.6,18379.3,17786.4,16798.2,15810.1,19762.6
1656957600,19852.5,18462.9,17867.3,16874.7,15882,19852.5
1656961200,19912.5,18518.6,17921.2,16925.6,15930,19912.5
1656964800,19870.2,18479.3,17883.2,16889.7,15896.2,19870.2
1656968400,19805.9,18419.5,17825.3,16835,15844.7,19805.9
1656972000,19880.7,18489,17892.6,16898.6,15904.5,19880.7
1656975600,20061.6,18657.3,18055.5,17052.4,16049.3,20061.6
1656979200,20217.1,18801.9,18195.4,17184.5,16173.7,20217.1
1656982800,20322.6,18900,18290.3,17274.2,16258.1,20322.6
1656986400,20342,18918,18307.8,17290.7,16273.6,20342
1656990000,20233.1,18816.8,18209.8,17198.2,16186.5,20233.1
1656993600,20244.7,18827.6,18220.2,17208,16195.7,20244.7
1656997200,20271.4,18852.4,18244.3,17230.7,16217.1,20271.4
1657000800,20316.6,18894.4,18284.9,17269.1,16253.3,20316.6
1657004400,20353.3,18928.6,18318,17300.3,16282.6,20353.3
1657008000,20294.6,18874,18265.1,17250.4,16235.7,20294.6
1657011600,20032.3,18630,18029.1,17027.4,16025.8,20032.3
1657015200,19809.7,18423,17828.7,16838.2,15847.7,19809.7
1657018800,19758.4,18375.3,17782.6,16794.6,15806.7,19758.4
1657022400,19636.9,18262.4,17673.3,16691.4,15709.6,19636.9
1657026000,19449.6,18088.2,17504.7,16532.2,15559.7,19449.6
1657029600,19404.4,18046.1,17464,16493.8,15523.6,19404.4
1657033200,19459.3,18097.2,17513.4,16540.4,15567.5,19459.3
1657036800,19461.6,18099.3,17515.5,16542.4,15569.3,19461.6
1657040400,19566.7,18197.1,17610.1,16631.7,15653.4,19566.7
1657044000,19647,18271.7,17682.3,16700,15717.6,19647
1657047600,19909.3,18515.6,17918.3,16922.9,15927.4,19909.3
1657051200,20269.7,18850.9,18242.8,17229.3,16215.8,20269.7
1657054800,20492.1,19057.7,18442.9,17418.3,16393.7,20492.1
1657058400,20375.7,18949.4,18338.1,17319.3,16300.5,20375.7
1657062000,20375.2,18948.9,18337.7,17318.9,16300.1,20375.2
1657065600,20287.5,18867.4,18258.8,17244.4,16230,20287.5
1657069200,20234.7,18818.3,18211.2,17199.5,16187.7,20234.7
1657072800,20070.6,18665.6,18063.5,17060,16056.5,20070.6
1657076400,19878,18486.6,17890.2,16896.3,15902.4,19878
1657080000,19889.7,18497.5,17900.8,16906.3,15911.8,19889.7
1657083600,20070.9,18666,18063.9,17060.3,16056.8,20070.9
1657087200,20063,18658.6,18056.7,17053.5,16050.4,20063
1657090800,20025.5,18623.8,18023,17021.7,16020.4,20025.5
1657094400,20144,18734,18129.6,17122.4,16115.2,20144
1657098000,20184.1,18771.2,18165.7,17156.5,16147.3,20184.1
1657101600,20198.7,18784.8,18178.8,17168.9,16158.9,20198.7
1657105200,20150.2,18739.7,18135.2,17127.7,16120.1,20150.2
1657108800,20107.3,18699.8,18096.6,17091.2,16085.8,20107.3
1657112400,20101.1,18694,18091,17085.9,16080.9,20101.1
1657116000,20198,18784.2,18178.2,17168.3,16158.4,20198
1657119600,20206.6,18792.2,18186,17175.6,16165.3,20206.6
1657123200,20151.9,18741.2,18136.7,17129.1,16121.5,20151.9
1657126800,20228.1,18812.1,18205.3,17193.9,16182.5,20228.1
1657130400,20299.8,18878.8,18269.8,17254.8,16239.8,20299.8
1657134000,20320.9,18898.4,18288.8,17272.7,16256.7,20320.9
1657137600,20366.9,18941.3,18330.2,17311.9,16293.5,20366.9
1657141200,20362.5,18937.1,18326.3,17308.1,16290,20362.5
1657144800,20371.9,18945.9,18334.7,17316.1,16297.5,20371.9
1657148400,20455.9,19024,18410.3,17387.5,16364.7,20455.9
1657152000,20561.3,19122,18505.1,17477.1,16449,20561.3
1657155600,20543.3,19105.3,18489,17461.8,16434.6,20543.3
1657159200,20521.1,19084.7,18469,17443,16416.9,20521.1
1657162800,20466.6,19034,18420,17396.6,16373.3,20466.6
1657166400,20446,19014.8,18401.4,17379.1,16356.8,20446
1657170000,20437.2,19006.6,18393.5,17371.6,16349.7,20437.2
1657173600,20354.1,18929.3,18318.7,17301,16283.3,20354.1
1657177200,20322.8,18900.2,18290.5,17274.3,16258.2,20322.8
1657180800,20394.5,18966.8,18355,17335.3,16315.6,20394.5
1657184400,20477.3,19043.9,18429.6,17405.7,16381.9,20477.3
1657188000,20542.3,19104.4,18488.1,17461,16433.9,20542.3
1657191600,20527.7,19090.7,18474.9,17448.5,16422.1,20527.7
1657195200,20487.5,19053.4,18438.7,17414.4,16390,20487.5
1657198800,20457.4,19025.4,18411.7,17388.8,16366,20457.4
1657202400,20476.6,19043.3,18429,17405.1,16381.3,20476.6
1657206000,20733.1,19281.8,18659.8,17623.2,16586.5,20733.1
1657209600,20918.1,19453.8,18826.3,17780.4,16734.5,20918.1
1657213200,21012,19541.1,18910.8,17860.2,16809.6,21012
1657216800,20986.9,19517.8,18888.2,17838.9,16789.5,20986.9
1657220400,21139,19659.2,19025.1,17968.1,16911.2,21139
1657224000,21583.2,20072.4,19424.9,18345.7,17266.6,21583.2
1657227600,21700.2,20181.2,19530.2,18445.2,17360.2,21700.2
1657231200,21646.9,20131.6,19482.2,18399.8,17317.5,21646.9
1657234800,21661.6,20145.2,19495.4,18412.3,17329.2,21661.6
1657238400,21635.2,20120.7,19471.7,18389.9,17308.1,21635.2
1657242000,21667.1,20150.4,19500.4,18417.1,17333.7,21667.1
1657245600,22007.3,20466.8,19806.6,18706.2,17605.9,22007.3
1657249200,22040.7,20497.9,19836.6,18734.6,17632.6,22040.7
1657252800,22047.5,20504.1,19842.7,18740.4,17638,22047.5
1657256400,22080.3,20534.7,19872.3,18768.3,17664.3,22080.3
1657260000,21909.9,20376.2,19718.9,18623.4,17527.9,21909.9
1657263600,21826,20298.2,19643.4,18552.1,17460.8,21826
1657267200,21798.7,20272.8,19618.9,18528.9,17439,21798.7
1657270800,21621,20107.5,19458.9,18377.9,17296.8,21621
1657274400,21475.7,19972.4,19328.1,18254.3,17180.5,21475.7
1657278000,21582.3,20071.5,19424.1,18344.9,17265.8,21582.3
1657281600,21564.1,20054.6,19407.7,18329.5,17251.3,21564.1
1657285200,21467.1,19964.4,19320.4,18247,17173.6,21467.1
1657288800,21335.7,19842.2,19202.1,18135.3,17068.6,21335.7
1657292400,21523.6,20017,19371.3,18295.1,17218.9,21523.6
1657296000,21890.7,20358.4,19701.6,18607.1,17512.6,21890.7
1657299600,21795.8,20270.1,19616.2,18526.4,17436.6,21795.8
1657303200,21731.4,20210.2,19558.3,18471.7,17385.2,21731.4
1657306800,21760.6,20237.4,19584.6,18496.6,17408.5,21760.6
1657310400,21772.3,20248.3,19595.1,18506.5,17417.9,21772.3
1657314000,21871.2,20340.2,19684,18590.5,17496.9,21871.2
1657317600,21817.2,20290,19635.4,18544.6,17453.7,21817.2
1657321200,21750.7,20228.2,19575.7,18488.1,17400.6,21750.7
1657324800,21728.3,20207.3,19555.5,18469.1,17382.6,21728.3
1657328400,21567.1,20057.4,19410.4,18332.1,17253.7,21567.1
1657332000,21514.1,20008.1,19362.7,18287,17211.3,21514.1
1657335600,21561.2,20051.9,19405.1,18327,17248.9,21561.2
1657339200,21573,20062.9,19415.7,18337.1,17258.4,21573
1657342800,21577.7,20067.2,19419.9,18341,17262.1,21577.7
1657346400,21542.3,20034.3,19388,18310.9,17233.8,21542.3
1657350000,21536.2,20028.7,19382.6,18305.8,17229,21536.2
1657353600,21624.8,20111.1,19462.3,18381.1,17299.9,21624.8
1657357200,21678.2,20160.7,19510.4,18426.5,17342.6,21678.2
1657360800,21677.3,20159.9,19509.6,18425.7,17341.8,21677.3
1657364400,21691,20172.6,19521.9,18437.3,17352.8,21691
1657368000,21571,20061,19413.9,18335.4,17256.8,21571
1657371600,21475,19971.8,19327.5,18253.8,17180,21475
1657375200,21551,20042.4,19395.9,18318.3,17240.8,21551
1657378800,21602.3,20090.2,19442.1,18362,17281.9,21602.3
1657382400,21582.5,20071.7,19424.2,18345.1,17266,21582.5
1657386000,21621.9,20108.4,19459.7,18378.6,17297.5,21621.9
1657389600,21805,20278.6,19624.5,18534.2,17444,21805
1657393200,21820.7,20293.3,19638.7,18547.6,17456.6,21820.7
1657396800,21665.5,20148.9,19498.9,18415.6,17332.4,21665.5
1657400400,21646.2,20131,19481.6,18399.3,17317,21646.2
1657404000,21693.5,20175,19524.1,18439.5,17354.8,21693.5
1657407600,21671,20154,19503.9,18420.3,17336.8,21671
1657411200,21603.8,20091.6,19443.5,18363.3,17283.1,21603.8
1657414800,21484.9,19980.9,19336.4,18262.1,17187.9,21484.9
1657418400,21405.6,19907.2,19265,18194.8,17124.5,21405.6
1657422000,21327.3,19834.4,19194.6,18128.2,17061.8,21327.3
1657425600,21295,19804.4,19165.5,18100.8,17036,21295
1657429200,21260.8,19772.6,19134.7,18071.7,17008.7,21260.8
1657432800,21319,19826.6,19187.1,18121.1,17055.2,21319
1657436400,21311.2,19819.4,19180.1,18114.5,17048.9,21311.2
1657440000,21310.3,19818.6,19179.3,18113.7,17048.2,21310.3
1657443600,21335.9,19842.4,19202.3,18135.5,17068.7,21335.9
1657447200,21324.5,19831.8,19192,18125.8,17059.6,21324.5
1657450800,21294.9,19804.3,19165.4,18100.7,17035.9,21294.9
1657454400,21261.4,19773.1,19135.3,18072.2,17009.1,21261.4
1657458000,21306.2,19814.7,19175.5,18110.2,17044.9,21306.2
1657461600,21163.1,19681.6,19046.8,17988.6,16930.4,21163.1
1657465200,20965.1,19497.5,18868.6,17820.3,16772.1,20965.1
1657468800,20895.7,19433,18806.1,17761.3,16716.5,20895.7
1657472400,20884.6,19422.6,18796.1,17751.9,16707.7,20884.6
1657476000,20917.1,19452.9,18825.4,17779.6,16733.7,20917.1
1657479600,20855,19395.2,18769.5,17726.8,16684,20855
1657483200,20856.6,19396.7,18771,17728.1,16685.3,20856.6
1657486800,20939.6,19473.8,18845.7,17798.7,16751.7,20939.6
1657490400,21042.6,19569.6,18938.3,17886.2,16834.1,21042.6
1657494000,20903.2,19440,18812.9,17767.7,16722.6,20903.2
1657497600,20836.5,19378,18752.9,17711,16669.2,20836.5
1657501200,20803.6,19347.3,18723.2,17683,16642.9,20803.6
1657504800,20675.6,19228.3,18608,17574.2,16540.5,20675.6
1657508400,20538.6,19100.9,18484.7,17457.8,16430.9,20538.6
1657512000,20560.7,19121.4,18504.6,17476.6,16448.5,20560.7
1657515600,20524.9,19088.2,18472.4,17446.2,16419.9,20524.9
1657519200,20520.8,19084.4,18468.8,17442.7,16416.7,20520.8
1657522800,20446.6,19015.3,18401.9,17379.6,16357.3,20446.6
1657526400,20425.8,18996,18383.2,17361.9,16340.6,20425.8
1657530000,20484.7,19050.7,18436.2,17412,16387.7,20484.7
1657533600,20552.5,19113.8,18497.2,17469.6,16442,20552.5
1657537200,20556.5,19117.5,18500.8,17473,16445.2,20556.5
1657540800,20504.3,19069,18453.8,17428.6,16403.4,20504.3
1657544400,20524,19087.3,18471.6,17445.4,16419.2,20524
1657548000,20498.5,19063.7,18448.7,17423.8,16398.8,20498.5
1657551600,20384.8,18957.8,18346.3,17327.1,16307.8,20384.8
1657555200,20413.2,18984.2,18371.9,17351.2,16330.5,20413.2
1657558800,20445,19013.8,18400.5,17378.2,16356,20445
1657562400,20526.1,19089.3,18473.5,17447.2,16420.9,20526.1
1657566000,20613.9,19170.9,18552.5,17521.8,16491.1,20613.9
1657569600,20522.4,19085.9,18470.2,17444.1,16418,20522.4
1657573200,20474.3,19041.1,18426.9,17403.2,16379.4,20474.3
1657576800,20317.4,18895.2,18285.6,17269.8,16253.9,20317.4
1657580400,20112.8,18704.9,18101.5,17095.8,16090.2,20112.8
1657584000,19975.3,18577.1,17977.8,16979,15980.3,19975.3
1657587600,19891.6,18499.2,17902.5,16907.9,15913.3,19891.6
1657591200,19865.4,18474.8,17878.9,16885.6,15892.3,19865.4
1657594800,19932.8,18537.5,17939.5,16942.9,15946.2,19932.8
1657598400,19941.8,18545.9,17947.6,16950.5,15953.4,19941.8
1657602000,19978.2,18579.7,17980.3,16981.4,15982.5,19978.2
1657605600,19992.3,18592.9,17993.1,16993.5,15993.9,19992.3
1657609200,19890.1,18497.8,17901.1,16906.6,15912.1,19890.1
1657612800,19767.3,18383.6,17790.6,16802.2,15813.9,19767.3
1657616400,19747.1,18364.8,17772.3,16785,15797.6,19747.1
1657620000,19684.8,18306.8,17716.3,16732.1,15747.8,19684.8
1657623600,19633.8,18259.4,17670.4,16688.7,15707,19633.8
1657627200,19706.6,18327.1,17735.9,16750.6,15765.3,19706.6
1657630800,19846.9,18457.6,17862.2,16869.9,15877.5,19846.9
1657634400,19858.4,18468.3,17872.6,16879.7,15886.7,19858.4
1657638000,19834.3,18445.9,17850.9,16859.2,15867.5,19834.3
1657641600,19915.2,18521.1,17923.7,16927.9,15932.2,19915.2
1657645200,19919.3,18524.9,17927.4,16931.4,15935.4,19919.3
1657648800,19882.5,18490.8,17894.3,16900.2,15906,19882.5
1657652400,19800.9,18414.8,17820.8,16830.7,15840.7,19800.9
1657656000,19535,18167.5,17581.5,16604.7,15628,19535
1657659600,19448.7,18087.3,17503.8,16531.4,15559,19448.7
1657663200,19420.8,18061.3,17478.7,16507.7,15536.6,19420.8
1657666800,19361,18005.7,17424.9,16456.8,15488.8,19361
1657670400,19352.7,17998,17417.4,16449.8,15482.1,19352.7
1657674000,19368.7,18012.9,17431.9,16463.4,15495,19368.7
1657677600,19428,18068,17485.2,16513.8,15542.4,19428
1657681200,19476.9,18113.5,17529.2,16555.4,15581.5,19476.9
1657684800,19505.6,18140.2,17555.1,16579.8,15604.5,19505.6
1657688400,19474.7,18111.5,17527.3,16553.5,15579.8,19474.7
1657692000,19506.3,18140.8,17555.6,16580.3,15605,19506.3
1657695600,19523.3,18156.7,17571,16594.8,15618.7,19523.3
1657699200,19654.5,18278.7,17689,16706.3,15723.6,19654.5
1657702800,19790.2,18404.9,17811.2,16821.7,15832.2,19790.2
1657706400,19832.7,18444.4,17849.4,16857.8,15866.1,19832.7
1657710000,19779.1,18394.6,17801.2,16812.3,15823.3,19779.1
1657713600,19819,18431.6,17837.1,16846.1,15855.2,19819
1657717200,19512.4,18146.5,17561.2,16585.6,15609.9,19512.4
1657720800,19181.4,17838.7,17263.3,16304.2,15345.1,19181.4
1657724400,19437.8,18077.2,17494,16522.1,15550.2,19437.8
1657728000,19528.6,18161.6,17575.8,16599.3,15622.9,19528.6
1657731600,19489.2,18124.9,17540.3,16565.8,15591.4,19489.2
1657735200,19795.1,18409.4,17815.5,16825.8,15836,19795.1
1657738800,19824.4,18436.7,17842,16850.7,15859.5,19824.4
1657742400,19750.6,18368.1,17775.5,16788,15800.5,19750.6
1657746000,19667,18290.3,17700.3,16716.9,15733.6,19667
1657749600,19799.4,18413.5,17819.5,16829.5,15839.6,19799.4
1657753200,19907.8,18514.3,17917.1,16921.7,15926.3,19907.8
1657756800,20070.5,18665.6,18063.5,17059.9,16056.4,20070.5
1657760400,20283.9,18864.1,18255.5,17241.3,16227.1,20283.9
1657764000,20311.2,18889.4,18280.1,17264.5,16248.9,20311.2
1657767600,20257,18839,18231.3,17218.5,16205.6,20257
1657771200,20266.3,18847.6,18239.7,17226.3,16213,20266.3
1657774800,20160.4,18749.1,18144.3,17136.3,16128.3,20160.4
1657778400,20116.3,18708.1,18104.6,17098.8,16093,20116.3
1657782000,20046.2,18642.9,18041.6,17039.3,16036.9,20046.2
1657785600,19998.1,18598.3,17998.3,16998.4,15998.5,19998.1
1657789200,19887.4,18495.3,17898.7,16904.3,15909.9,19887.4
1657792800,19776.4,18392.1,17798.8,16809.9,15821.1,19776.4
1657796400,19797,18411.2,17817.3,16827.5,15837.6,19797
1657800000,19740.3,18358.5,17766.3,16779.3,15792.3,19740.3
1657803600,19754.2,18371.4,17778.8,16791.1,15803.3,19754.2
1657807200,19753.4,18370.6,17778,16790.4,15802.7,19753.4
1657810800,19822,18434.5,17839.8,16848.7,15857.6,19822
1657814400,20161.4,18750.1,18145.2,17137.2,16129.1,20161.4
1657818000,20310.8,18889,18279.7,17264.2,16248.6,20310.8
1657821600,20483.2,19049.4,18434.9,17410.7,16386.6,20483.2
1657825200,20712.1,19262.3,18640.9,17605.3,16569.7,20712.1
1657828800,20697.2,19248.4,18627.5,17592.6,16557.8,20697.2
1657832400,20629.2,19185.1,18566.2,17534.8,16503.3,20629.2
1657836000,20579.7,19139.1,18521.7,17492.7,16463.7,20579.7
1657839600,20497.5,19062.7,18447.7,17422.9,16398,20497.5
1657843200,20541.5,19103.6,18487.3,17460.3,16433.2,20541.5
1657846800,20494,19059.4,18444.6,17419.9,16395.2,20494
1657850400,20517,19080.9,18465.3,17439.5,16413.6,20517
1657854000,20597,19155.2,18537.3,17507.4,16477.6,20597
1657857600,20545,19106.9,18490.5,17463.3,16436,20545
1657861200,20589,19147.8,18530.1,17500.6,16471.2,20589
1657864800,20601.2,19159.1,18541.1,17511,16480.9,20601.2
1657868400,20640.2,19195.4,18576.2,17544.2,16512.1,20640.2
1657872000,20734.3,19282.9,18660.9,17624.1,16587.4,20734.3
1657875600,20867.5,19406.8,18780.7,17737.4,16694,20867.5
1657879200,20916.3,19452.2,18824.7,17778.9,16733,20916.3
1657882800,20872,19411,18784.8,17741.2,16697.6,20872
1657886400,20837.6,19378.9,18753.8,17711.9,16670.1,20837.6
1657890000,20889.2,19426.9,18800.2,17755.8,16711.3,20889.2
1657893600,20932.3,19467.1,18839.1,17792.5,16745.9,20932.3
1657897200,20903.1,19439.8,18812.7,17767.6,16722.4,20903.1
1657900800,20856.2,19396.2,18770.6,17727.8,16684.9,20856.2
1657904400,20751.2,19298.6,18676,17638.5,16600.9,20751.2
1657908000,20803.5,19347.3,18723.2,17683,16642.8,20803.5
1657911600,20912.1,19448.3,18820.9,17775.3,16729.7,20912.1
1657915200,21082.4,19606.6,18974.2,17920.1,16865.9,21082.4
1657918800,21048.7,19575.3,18943.8,17891.4,16838.9,21048.7
1657922400,20938.5,19472.8,18844.6,17797.7,16750.8,20938.5
1657926000,20911.9,19448.1,18820.7,17775.1,16729.5,20911.9
1657929600,20856.9,19396.9,18771.2,17728.4,16685.5,20856.9
1657933200,20760.7,19307.4,18684.6,17646.6,16608.5,20760.7
1657936800,20696.1,19247.4,18626.5,17591.7,16556.9,20696.1
1657940400,20691.6,19243.1,18622.4,17587.8,16553.2,20691.6
1657944000,20724.1,19273.4,18651.7,17615.5,16579.3,20724.1
1657947600,20724.7,19274,18652.2,17616,16579.8,20724.7
1657951200,20662.2,19215.8,18596,17562.9,16529.8,20662.2
1657954800,20560.4,19121.2,18504.4,17476.4,16448.4,20560.4
1657958400,20553,19114.3,18497.7,17470.1,16442.4,20553
1657962000,20588.7,19147.5,18529.8,17500.4,16471,20588.7
1657965600,20607.5,19165,18546.8,17516.4,16486,20607.5
1657969200,20630.9,19186.8,18567.8,17536.3,16504.7,20630.9
1657972800,20631.9,19187.6,18568.7,17537.1,16505.5,20631.9
1657976400,20661.6,19215.3,18595.5,17562.4,16529.3,20661.6
1657980000,20770.3,19316.3,18693.2,17654.7,16616.2,20770.3
1657983600,20815.4,19358.3,18733.8,17693.1,16652.3,20815.4
1657987200,20881.7,19419.9,18793.5,17749.4,16705.3,20881.7
1657990800,21205.2,19720.9,19084.7,18024.4,16964.2,21205.2
1657994400,21379.2,19882.6,19241.2,18172.3,17103.3,21379.2
1657998000,21274.1,19784.9,19146.7,18083,17019.3,21274.1
1658001600,21257.1,19769.1,19131.4,18068.5,17005.7,21257.1
1658005200,21134.6,19655.2,19021.2,17964.4,16907.7,21134.6
1658008800,21210.7,19726,19089.7,18029.1,16968.6,21210.7
1658012400,21236.8,19750.2,19113.1,18051.3,16989.4,21236.8
1658016000,21238,19751.3,19114.2,18052.3,16990.4,21238
1658019600,21256.8,19768.8,19131.1,18068.3,17005.4,21256.8
1658023200,21217.6,19732.4,19095.9,18035,16974.1,21217.6
1658026800,21170.1,19688.2,19053.1,17994.6,16936.1,21170.1
1658030400,21275.2,19785.9,19147.7,18083.9,17020.2,21275.2
1658034000,21321.8,19829.3,19189.7,18123.6,17057.5,21321.8
1658037600,21317.2,19825,19185.5,18119.6,17053.8,21317.2
1658041200,21468.4,19965.6,19321.6,18248.2,17174.8,21468.4
1658044800,21548.1,20039.7,19393.2,18315.8,17238.4,21548.1
1658048400,21454.1,19952.4,19308.7,18236,17163.3,21454.1
1658052000,21411.9,19913.1,19270.7,18200.1,17129.5,21411.9
1658055600,21339.8,19846,19205.8,18138.9,17071.9,21339.8
1658059200,21403.9,19905.7,19263.5,18193.3,17123.1,21403.9
1658062800,21420.6,19921.2,19278.6,18207.5,17136.5,21420.6
1658066400,21250.1,19762.6,19125.1,18062.6,17000.1,21250.1
1658070000,21164.3,19682.8,19047.9,17989.7,16931.5,21164.3
1658073600,21194.2,19710.6,19074.8,18015.1,16955.3,21194.2
1658077200,21134.4,19655,19020.9,17964.2,16907.5,21134.4
1658080800,21062.2,19587.8,18956,17902.9,16849.8,21062.2
1658084400,20953.3,19486.6,18858,17810.3,16762.7,20953.3
1658088000,21004.6,19534.3,18904.2,17853.9,16803.7,21004.6
1658091600,20980.2,19511.6,18882.2,17833.2,16784.2,20980.2
1658095200,20973.1,19505,18875.8,17827.1,16778.5,20973.1
1658098800,21005.8,19535.4,18905.2,17854.9,16804.6,21005.8
1658102400,20889.6,19427.3,18800.6,17756.1,16711.7,20889.6
1658106000,20827.3,19369.4,18744.6,17703.2,16661.8,20827.3
1658109600,20907.2,19443.7,18816.5,17771.1,16725.8,20907.2
1658113200,21163,19681.6,19046.7,17988.5,16930.4,21163
1658116800,21297.4,19806.6,19167.7,18102.8,17037.9,21297.4
1658120400,21270.3,19781.4,19143.3,18079.8,17016.3,21270.3
1658124000,21583.8,20072.9,19425.4,18346.2,17267,21583.8
1658127600,22046.6,20503.3,19841.9,18739.6,17637.2,22046.6
1658131200,22236.4,20679.8,20012.7,18900.9,17789.1,22236.4
1658134800,22300.7,20739.6,20070.6,18955.6,17840.5,22300.7
1658138400,22288,20727.8,20059.2,18944.8,17830.4,22288
1658142000,22236.6,20680,20012.9,18901.1,17789.3,22236.6
1658145600,22155.9,20605,19940.3,18832.5,17724.7,22155.9
